,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-03-19,219.7942657470703,18.603391647338867,39.592201232910156,9.873709678649902,17.4414005279541,48.986812591552734,35.50079345703125,45.70466613769531,23.362415313720703,21.379093170166016,74.33834838867188,42.89689636230469
2020-03-20,210.32244873046875,17.937572479248047,37.842166900634766,9.970096588134766,16.818809509277344,46.53340530395508,33.87397766113281,42.7447624206543,22.039709091186523,19.683250427246094,71.48233032226562,41.62183380126953
2020-03-23,204.94483947753906,17.023155212402344,38.04313659667969,9.290549278259277,15.840228080749512,44.49522018432617,33.564552307128906,41.47980499267578,20.815006256103516,18.678842544555664,67.76959991455078,41.69042205810547
2020-03-24,223.5135498046875,19.025096893310547,40.38308334350586,10.78050422668457,17.804567337036133,50.12440490722656,37.002044677734375,43.59516906738281,22.629981994628906,20.68682861328125,72.99176788330078,45.6008415222168
2020-03-25,226.85958862304688,19.46898651123047,39.76036071777344,11.288981437683105,18.288917541503906,52.76108932495117,36.95438766479492,43.47575759887695,23.635576248168945,21.214813232421875,73.96350860595703,46.40101623535156
2020-03-26,240.10585021972656,20.383399963378906,42.02482986450195,11.978777885437012,19.437023162841797,56.091156005859375,39.24287414550781,45.85552978515625,25.450546264648438,23.02324867248535,78.87686920166016,48.320491790771484
2020-03-27,232.9541778564453,19.64654541015625,40.3453483581543,11.166790962219238,18.845029830932617,53.728172302246094,37.46928787231445,45.64228820800781,25.51595687866211,23.14797019958496,77.18760681152344,46.701080322265625
2020-03-30,240.51953125,20.27242660522461,41.8172607421875,11.281096458435059,19.203811645507812,54.51279830932617,39.047401428222656,47.42499542236328,26.178180694580078,24.004377365112305,80.80224609375,47.677494049072266
2020-03-31,236.93446350097656,19.992780685424805,41.74177932739258,11.454533576965332,18.674610137939453,53.8376579284668,38.31793212890625,46.461143493652344,25.344266891479492,23.035720825195312,80.44805145263672,46.71538162231445
2020-04-01,226.2712860107422,19.0916805267334,40.08115768432617,10.886930465698242,17.535472869873047,51.41080856323242,36.49190902709961,45.6764030456543,23.807266235351562,21.651330947875977,77.38741302490234,44.62919998168945
2020-04-02,231.4925994873047,19.38020896911621,40.59067153930664,11.884176254272461,17.974987030029297,52.0950813293457,37.345333099365234,46.844970703125,24.158817291259766,22.3289737701416,79.53075408935547,44.7958869934082
2020-04-03,228.1465301513672,18.914125442504883,39.769798278808594,11.758041381835938,17.616201400756836,51.401695251464844,36.768436431884766,47.21174621582031,23.954423904418945,21.530771255493164,78.81327056884766,44.01476287841797
2020-04-06,243.4702911376953,20.32125473022461,42.39280700683594,12.380828857421875,18.880910873413086,54.9598503112793,39.90557861328125,48.96886444091797,25.687646865844727,23.193696975708008,82.94557189941406,47.677494049072266
2020-04-07,243.7184600830078,20.8627986907959,42.70417404174805,12.644922256469727,19.069271087646484,54.83211898803711,39.54800033569336,48.40589904785156,25.695819854736328,22.902687072753906,82.26443481445312,48.38717269897461
2020-04-08,251.89976501464844,21.883743286132812,43.619388580322266,13.488441467285156,19.903438568115234,56.82103729248047,40.611209869384766,49.122406005859375,27.625259399414062,24.149887084960938,85.65196990966797,49.911338806152344
2020-04-09,255.7329864501953,22.824790954589844,43.9401969909668,13.366250991821289,20.970815658569336,57.678646087646484,40.620731353759766,49.58300018310547,29.047805786132812,25.288986206054688,86.12425994873047,50.81154251098633
2020-04-13,253.39804077148438,22.32320213317871,44.00625228881836,13.322891235351562,20.208404541015625,55.99080276489258,40.7113151550293,49.21623611450195,27.715187072753906,24.486629486083984,85.37046813964844,50.7972526550293
2020-04-14,260.8715515136719,22.611726760864258,45.308319091796875,13.259824752807617,20.298099517822266,57.058250427246094,42.41816711425781,51.305999755859375,28.63903045654297,25.20584487915039,88.20401763916016,52.78342056274414
2020-04-15,255.32850646972656,21.573020935058594,44.88372802734375,12.637038230895996,19.419082641601562,55.479888916015625,41.493221282958984,50.49567794799805,27.535322189331055,24.374378204345703,87.74992370605469,51.62601089477539
2020-04-16,256.5602722167969,21.448740005493164,45.062992095947266,12.097027778625488,19.0782413482666,54.987213134765625,41.998592376708984,50.828330993652344,27.355459213256836,24.37853240966797,89.6662368774414,52.24520492553711
2020-04-17,263.4913635253906,22.309877395629883,45.67629623413086,13.382018089294434,20.082828521728516,57.569156646728516,42.55642318725586,51.60452651977539,28.238420486450195,25.16426658630371,91.52802276611328,53.78840637207031
2020-04-20,258.8492126464844,21.759458541870117,45.261131286621094,12.964197158813477,19.733013153076172,56.03642272949219,41.87464141845703,50.58950424194336,27.19194793701172,24.21224021911621,90.80147552490234,52.85010528564453
2020-04-21,250.98968505859375,21.22235107421875,43.83640670776367,12.735580444335938,19.096181869506836,54.71351623535156,40.12012481689453,49.5147590637207,26.791349411010742,23.813138961791992,88.04054260253906,51.478363037109375
2020-04-22,256.5602722167969,21.639606475830078,45.015811920166016,13.188874244689941,19.302478790283203,55.288299560546875,41.664859771728516,49.992427825927734,27.257356643676758,24.507410049438477,89.38469696044922,52.588130950927734
